business_product_id;name;discriminator;street;house_number;postal_code;main_city_name;number_of_units;maximum_capacity;email;phone1;lat;long;nearestFC;distanceFC
384801;Dommelen bij Dommelot;HOLIDAY_COTTAGE;JULES VAN PRAETSTRAAT;55;8000;Brugge;1;2;;;51.228185;3.240148;Poelkapelle;36.6859252320793
378084;Dommelhuis;HOLIDAY_COTTAGE;VOLMOLENSTRAAT;51;3900;Pelt;1;8;info@dommelhuis.be;0032474441963;51.235946;5.422001;Lommel;3.3497796544843736
212159;Domo Togan;BED_AND_BREAKFAST;MAALSE STEENWEG;434;8310;Brugge;3;8;info@domo-togan.be;+32 50 81 48 48;51.207193;3.27768;Gent;35.42850143775153
302334;Dompels 2;HOLIDAY_COTTAGE;DOMPELS;2;9660;Brakel;1;25;immowoonst@skynet.be;+32 475 46 90 75;50.819904;3.750249;Gent;28.408931279665914
226985;Domus;HOTEL;ANTWERPSESTRAAT;15;2850;Boom;13;26;info@hoteldomus.be;+32 3 440 90 00;51.086794;4.365991;Deurne;15.214350971673257
379963;Domus Basil;HOLIDAY_COTTAGE;VLASMARKT;6;3700;Tongeren;1;6;RESERVERINGENDOMUSBASIL@GMAIL.com;0473958608;50.780281;5.464696;Liège;12.57181511762154
218566;Domus Maria;HOLIDAY_COTTAGE;VLISSEGEMSTRAAT;9A;8420;De Haan;1;4;domusmaria@gmail.com;;51.242676;3.024239;Koksijde;31.727031859003727
228894;Domus Portus;BED_AND_BREAKFAST;Dijkstraat;2;9200;Dendermonde;2;4;info@domusportus.be;+32486493527;51.03010653671506;4.099368100098184;Neder-Over-Heembeek;24.46432486890694
219036;Domus Silva;BED_AND_BREAKFAST;BOSSEN;16;2500;Lier;3;8;info@domussilva.be;;51.095337;4.584228;Broechem;8.859992299324949
384447;Domus Suites App 0;HOLIDAY_COTTAGE;BASSINSTRAAT;17;2850;Boom;1;3;info@hoteldomus.be;034409000;51.084449;4.367543;Deurne;15.40735432682699
384448;Domus Suites App 1;HOLIDAY_COTTAGE;BASSINSTRAAT;17;2850;Boom;1;3;info@hoteldomus.be;034409000;51.084449;4.367543;Deurne;15.40735432682699
384449;Domus Suites App 2;HOLIDAY_COTTAGE;BASSINSTRAAT;17;2850;Boom;1;3;info@hoteldomus.be;034409000;51.084449;4.367543;Deurne;15.40735432682699
384450;Domus Suites App. 3;HOLIDAY_COTTAGE;BASSINSTRAAT;17;2850;Boom;1;3;info@hoteldomus.be;034409000;51.084449;4.367543;Deurne;15.40735432682699
384451;Domus Suites App. 4;HOLIDAY_COTTAGE;BASSINSTRAAT;17;2850;Boom;1;3;info@hoteldomus.be;034409000;51.084449;4.367543;Deurne;15.40735432682699
357221;Don Jon;HOTEL;Broekstraat ;77;1831;Machelen;4;8;donjondiegem@gmail.com;0473677844;;;Herbeumont;5540.271330169284
216808;Dona Fabiola 32;HOLIDAY_COTTAGE;Zandstraat;16;8300;Knokke-Heist;1;4;info@newschmitz.be;+32 50 60 50 00;51.3540374898831;3.2947767438792;Gent;43.85464976200904
225390;Donderswal;HOLIDAY_COTTAGE;HAZEWIND;1;8647;Lo-Reninge;1;15;info@donderswal.be;+32 58 28 80 87;50.984471;2.779414;Poelkapelle;14.218519803533503
384402;DONNA FABIOLA 1.1;HOLIDAY_COTTAGE;ZANDSTRAAT;14-16;8300;Knokke-Heist;1;4;;;51.354073;3.294942;Gent;43.84927692694265
302956;Donnylaan 4;HOLIDAY_COTTAGE;DONNYLAAN;4;8660;De Panne;1;6;;;51.09788;2.586738;Koksijde;3.160659200039095
224952;Dons en Flanel;BED_AND_BREAKFAST;BEVERENSTRAAT;94;8691;Alveringem;2;6;donsenflanel@gmail.com;+32 58 29 86 17;50.960795;2.63841;Koksijde;15.455080115594958
211660;DoOr10;BED_AND_BREAKFAST;PROVENIERSTERSSTRAAT;10;9000;Gent;2;2;mieke.vandenabeele1@gmail.com;;51.056629;3.710795;Gent;2.8254149495770173
299002;Doornendijk 5;HOLIDAY_COTTAGE;DOORNENDIJKSTRAAT;5;9960;Assenede;1;6;geert@middernacht.be;;51.249865;3.754675;Gent;19.4695684323687
230637;Doornput 'ter' V;HOLIDAY_COTTAGE;CARLIERLAAN;2;8420;De Haan;1;10;info@ducoq.be;;51.274334;3.036074;Koksijde;34.30257626123598
379592;Doorslaarshuis;BED_AND_BREAKFAST;DOORSLAARDAM;40A-40B;9160;Lokeren;2;2;doorslaarshuis@gmail.com;0477433641;51.117997;3.942075;Gent;15.045549636087353
219015;Dopheide;HOLIDAY_COTTAGE;HOGE MIERDSE HEIDE;140;2360;Oud-Turnhout;1;4;els.vanloon.smets@gmail.com;+32 14 65 76 14;51.331773;5.029737;Arendonk;6.418628136386385
276358;Dora;HOLIDAY_COTTAGE;Nieuwpoortsteenweg;8670;8670;Koksijde;1;4;els@broker.be;+32 478 80 80 98;51.1179765332184;2.69388151189737;Koksijde;4.803679476640727
325128;DORA;HOLIDAY_COTTAGE;NIEUWPOORTSTEENWEG;270;8670;Koksijde;1;5;els@broker.be;0478808098;51.129278;2.723112;Koksijde;7.195223075342098
217419;DORA 2607;HOLIDAY_COTTAGE;Zeedijk;354;8670;Koksijde;1;5;servimo@era.be;+32 58 51 23 23;51.12164001789876;2.636419017588632;Koksijde;2.4673643007660053
216340;Dora 6;HOLIDAY_COTTAGE;Zeedijk;354;8670;Koksijde;1;5;info@ultimmo.be;+32 58 52 07 92;51.12164001789876;2.636419017588632;Koksijde;2.4673643007660053
213415;Dorchester 25 (E2);HOLIDAY_COTTAGE;Diksmuidestraat;37;8300;Knokke-Heist;1;6;leo.jacobs.kesteman@telenet.be;;51.352381;3.292132;Gent;43.85604805531025
221454;Dorchester 2A;HOLIDAY_COTTAGE;Leopold III-laan;28;8400;Oostende;1;4;promenade@dermul.be;+32 59 55 10 68;51.23069744049815;2.912976628732158;Koksijde;24.483394878037476
215549;dorchester 51 2;HOLIDAY_COTTAGE;Diksmuidestraat;52;8300;Knokke-Heist;1;4;immolock@skynet.be;+32 50 62 27 74;51.35240026643948;3.292531626616098;Gent;43.837703692437934
215548;dorchester 52 1;HOLIDAY_COTTAGE;Diksmuidestraat;37;8300;Knokke-Heist;1;5;immolock@skynet.be;+32 50 62 27 74;51.35226827496351;3.292021786762664;Gent;43.85273312088782
221455;DORCHESTER 5A;HOLIDAY_COTTAGE;Leopold III-laan;28;8400;Oostende;1;4;promenade@dermul.be;+32 59 55 10 68;51.23069744049815;2.912976628732158;Koksijde;24.483394878037476
218756;Dorchester DORCH 33;HOLIDAY_COTTAGE;Diksmuidestraat;37A;8300;Knokke-Heist;1;4;info@immomv.be;+32 50 61 49 49;51.35238805107023;3.291937912050266;Gent;43.866240637430394
216008;Doris 0501;HOLIDAY_COTTAGE;ZEEDIJK;69;8660;De Panne;1;6;info@agencemulier.be;+32 58 41 17 70;51.101598;2.58546;Koksijde;3.2510647298197513
216007;Doris 0701 (3715);HOLIDAY_COTTAGE;Zeedijk;69;8660;De Panne;1;8;info@agencemulier.be;+32 58 41 17 70;51.10140444382776;2.585723315957003;Koksijde;3.2313001852861625
357724;Doris DORI0402;HOLIDAY_COTTAGE;Zeedijk;67;8660;De Panne;1;7;;;;;Herbeumont;5540.271330169284
216460;Dorlogoth GV.03;HOLIDAY_COTTAGE;Uilenspiegelstraat;8;8670;Koksijde;1;6;info@ultimmo.be;;51.12223088723648;2.64387361495245;Koksijde;2.650689328836425
287538;Dormitorio;GENERIC_ROOMS;STEENBERGSTRAAT;28;2000;Antwerpen;1;8;stefanvereecke@vintor.be;+32 473 81 63 60;51.214702;4.397887;Deurne;4.146703951066624
221257;Dormy House 12;HOLIDAY_COTTAGE;Lammekenslaan;4;8300;Knokke-Heist;1;2;info@immobis.be;;51.349425227173;3.29549227235961;Gent;43.45862518909868
224720;Dormy House 2;HOLIDAY_COTTAGE;Lammekenslaan;2;8300;Knokke-Heist;1;6;info@cambierdenil.be;+32 50 60 10 20;51.34944591121116;3.295461787097528;Gent;43.46175277418538
227825;Dormy House 31;HOLIDAY_COTTAGE;Lammekenslaan;2;8300;Knokke-Heist;1;6;info@dirkwillemyns.be;;51.34944591121116;3.295461787097528;Gent;43.46175277418538
300819;Dormy-House 21;HOLIDAY_COTTAGE;LAMMEKENSLAAN;4;8300;Knokke-Heist;1;6;;;51.349605;3.295632;Gent;43.46567741764871
380652;Dorpshof;HOLIDAY_COTTAGE;Spermaliestraat;255;8433;Middelkerke;1;12;katrien.devloo@hotmail.com;+32468266147;;;Herbeumont;5540.271330169284
380738;Dorpshof;HOLIDAY_COTTAGE;Spermaliestraat;255;8433;Middelkerke;1;8;katrien.devloo@hotmail.com;+32468266147;;;Herbeumont;5540.271330169284
383569;Dorpsstraat 41, Laarne;GENERIC_ROOMS;DORPSSTRAAT;41;9270;Laarne;2;3;elienvercamer@hotmail.com;+32485425809;;;Herbeumont;5540.271330169284
383564;Dorpsstraat 41, Laarne;GENERIC_ROOMS;DORPSSTRAAT;41;9270;Laarne;2;3;elienvercamer@hotmail.com;+32485425809;;;Herbeumont;5540.271330169284
304382;D'orsay 7;HOLIDAY_COTTAGE;Leopold II-Laan;25;8400;Oostende;1;4;;;51.2310983549698;2.91320685766861;Koksijde;24.522836881076127
335497;Dotter 17;BED_AND_BREAKFAST;RATMOLENSTRAAT;17;9420;Erpe-Mere;5;12;info@dotter17.be;;50.887906;3.935786;Gent;25.023739611078764
345599;Double Nine Entertainment;HOLIDAY_COTTAGE;Van Iseghemlaan;38D;8400;Oostende;1;4;double.nine.entertainment@telenet.be;0486534793;51.2337;2.916002;Koksijde;24.852203734567517
220842;Douce Vie;HOLIDAY_COTTAGE;DOUVIEWEG;50;8978;Poperinge;1;12;info@doucevie.be;+32 57 30 05 21;50.859421;2.629512;Poelkapelle;25.89865990520883
380373;Douce Vie;GENERIC_ROOMS;Douvieweg;50;8978;Poperinge;6;12;;;50.859421;2.629512;Poelkapelle;25.89865990520883
250935;Doucemont;HOLIDAY_COTTAGE;ZWARTEMOLENSTRAAT;41;8951;Heuvelland;1;46;info@doucemont.com;+32 473 67 03 75;50.756268;2.78578;Poelkapelle;24.749935694411995
230583;D'Oude Schaapskooi 1;HOLIDAY_COTTAGE;Damse Vaart West;6;8340;Damme;1;14;info@oudeschaapskooi-damme.be;;51.2527131475459;3.28010033024164;Gent;37.652259602735654
277169;Douve;CAMPING;BELLESTRAAT;58;8954;Heuvelland;82;328;info@douve.be;+32 57 44 45 46;50.782077;2.742029;Poelkapelle;24.29755665576444
213858;Doux Sejour;HOLIDAY_COTTAGE;DANTELAAN;8;8420;De Haan;1;9;info@agencecambre.be;;51.274126;3.030338;Koksijde;33.959688894732054
211126;Downtown;HOTEL;HOOGSTRAAT;68;2000;Antwerpen;7;16;info@hoteldap.com;+32 3 225 16 06;51.21883;4.397374;Deurne;4.25189796460448
211399;Drabstraat - appartement 101 - groen appartement;HOLIDAY_COTTAGE;Drabstraat;2;9000;Gent;1;2;info@drabstraat2.be;+32 9 223 41 29;51.05557515323784;3.720149359327068;Gent;2.5251668047035367
211398;Drabstraat appartement 201(oranje appartement);HOLIDAY_COTTAGE;Drabstraat;2;9000;Gent;1;2;info@drabstraat2.be;+32 9 223 41 29;51.05557515323784;3.720149359327068;Gent;2.5251668047035367
228268;Drakkar 11;HOLIDAY_COTTAGE;Zeedijk-Wenduine;47;8420;De Haan;1;5;;;51.3025908052605;3.08217718173728;Koksijde;38.739380425857256
219962;Drakkar 17;HOLIDAY_COTTAGE;Zeedijk-Wenduine;47;8420;De Haan;1;6;;;51.3025908052605;3.08217718173728;Koksijde;38.739380425857256
215683;DRAKKAR 1STE_6B;HOLIDAY_COTTAGE;Zeedijk-Wenduine;47;8420;De Haan;1;9;dirk@immoflorizoone.be;+32 50 41 38 29;51.30261180591203;3.081882448109955;Koksijde;38.72399882759301
219963;Drakkar 20;HOLIDAY_COTTAGE;Zeedijk-Wenduine;47;8420;De Haan;1;4;;;51.26707982139509;3.016899889385175;Koksijde;32.74256400165261
215681;Drakkar A3/GV LI;HOLIDAY_COTTAGE;Zeedijk-Wenduine;47;8420;De Haan;1;6;deroeck@era.be;+32 50 42 42 24;51.3025908052605;3.08217718173728;Koksijde;38.739380425857256
215682;Drakkar B4/GV RE;HOLIDAY_COTTAGE;Zeedijk-Wenduine;47;8420;De Haan;1;7;deroeck@era.be;+32 50 42 42 24;51.3025908052605;3.08217718173728;Koksijde;38.739380425857256
357478;Dream Attic;GENERIC_ROOMS;Baron de Serretstraat;16;8200;Brugge;1;3;;;51.185004;3.220113;Poelkapelle;31.870268450953162
298939;Dream on Wheels;BED_AND_BREAKFAST;GELDERHORSTEN;101;3920;Lommel;1;2;angela@dreamonwheels.be;+32 498 31 50 41;51.184677;5.281171;Lommel;9.122844726092863
229073;Dreamcottage B&B;BED_AND_BREAKFAST;VLAAMSPAD;9;8300;Knokke-Heist;2;8;info@dreamcottage.be;;51.347406;3.292282;Gent;43.46228116593383
226862;Drempelhoeve;BED_AND_BREAKFAST;BROEKSTRAAT;86;3630;Maasmechelen;5;12;marleen.geraerts@skynet.be;+32 89 76 46 78;50.938187;5.665655;Liège;29.84130668616113
219581;Drengel B&B;BED_AND_BREAKFAST;DRENGEL;88;2980;Zoersel;2;8;bedandbreakfastdrengel@telenet.be;+32 3 309 32 66;51.252503;4.721851;Broechem;13.117286114425141
275165;Drie Eiken;HOTEL;DRIE EIKENSTRAAT;655;2650;Edegem;68;83;info@drie-eiken.com;+32 3 821 12 11;51.157773;4.409923;Deurne;6.774102334619331
324913;Drie linden;BED_AND_BREAKFAST;Drielindenbaan ;256;1785;Merchtem;2;6;luca.declerck@scarlet.be;024529067;50.9388356894133;4.20583988996082;Neder-Over-Heembeek;13.356241866001156
224085;Drie Zeesteden 0501;HOLIDAY_COTTAGE;Albert I Laan;138;8620;Nieuwpoort;1;5;;;51.1492324718047;2.71738522823849;Koksijde;8.145347113770022
357227;Driehoekshoeve;HOLIDAY_COTTAGE;VORSEL;9;2460;Kasterlee;1;32;els@driehoekshoeve.be;0473207794;51.254046;5.00233;Arendonk;13.19149610164107
224801;Driekoningen;HOTEL;WULVERINGEMSTRAAT;40;8630;Veurne;13;32;info@driekoningen.be;+32 58 29 90 12;51.014887;2.653982;Koksijde;9.558141803558403
378949;Droomboot;BED_AND_BREAKFAST;Vaartdijk Zuid;13;8460;Oudenburg;4;8;reservaties@droomboot.be;+32476232941;51.2096;3.005205;Koksijde;28.848321820642045
211122;DroomenDaad;BED_AND_BREAKFAST;Huybrechtsstraat;27-29;2060;Antwerpen;4;10;info@droomendaad.be;+32 3 297 71 96;51.2179286911978;4.43102167609981;Deurne;1.967638363830722
222663;Droomkerke;BED_AND_BREAKFAST;SMISSEWEG;23;8755;Ruiselede;6;15;info@droomkerke.be;;51.056105;3.359753;Gent;26.624037297785673
219511;Droomzoet;BED_AND_BREAKFAST;PLEIN;7;2290;Vorselaar;3;6;ils@droomzoet.be;+32 14 72 82 50;51.226162;4.770825;Broechem;14.474275239356169
219174;Dry Eycken;CAMPING;DRIE EIKENSTRAAT;20;2230;Herselt;247;988;dry-eycken@live.be;;51.06318;4.903401;Broechem;25.804501233416023
223883;Du Bassin;HOTEL;VISSERSKAAI;1;8400;Oostende;31;55;info@hoteldubassin.be;+32 59 70 33 83;51.230016;2.923644;Koksijde;25.04293208022319
213652;DU PARC;HOLIDAY_COTTAGE;KONINKLIJKE BAAN;6;8420;De Haan;1;6;info@ducoq.be;+32 59 25 52 00;51.275666;3.026028;Koksijde;33.8114262690229
220815;Du Zoute 18 (42);HOLIDAY_COTTAGE;Albertplein;11;8300;Knokke-Heist;1;8;info@immobis.be;;51.35497878882627;3.299426474374656;Gent;43.699960444876574
380631;Duboisstraat apartment;HOLIDAY_COTTAGE;DUBOISSTRAAT;3;2060;Antwerpen;1;6;2345lena@ukr.net;+32497442017;51.22867;4.414465;Deurne;3.55878894740113
380632;Duboisstraat apartment;HOLIDAY_COTTAGE;DUBOISSTRAAT;3;2060;Antwerpen;1;6;2345lena@ukr.net;+32497442017;51.22867;4.414465;Deurne;3.55878894740113
380630;Duboisstraat apartment;HOLIDAY_COTTAGE;DUBOISSTRAAT;3;2060;Antwerpen;1;4;2345lena@ukr.net;+32497442017;51.22867;4.414465;Deurne;3.55878894740113
211550;Duc de Bourgogne;HOTEL;HUIDENVETTERSPLEIN;12;8000;Brugge;11;30;info@ducdebourgogne.be;+32 50 33 20 38;51.207769;3.227581;Poelkapelle;34.288692008522986
215319;Ducklings villa;HOLIDAY_COTTAGE;Bronlaan;89;8300;Knokke-Heist;1;8;agence@pallen.be;;51.35419515223935;3.319171576402001;Gent;42.67974330542711
384935;Duerinckhoeve;GENERIC_ROOMS;Camille Marchantplein;100;9200;Dendermonde;1;1;;;51.01667;4.108313;Neder-Over-Heembeek;23.134750460843083
384443;Duin & Park 3.2;HOLIDAY_COTTAGE;DIKSMUIDESTRAAT;21A;8300;Knokke-Heist;1;6;;;51.3513870239;3.2935273647;Gent;43.709202763074835
324811;Duin 207 C7 - Duinroos appartement C7;HOLIDAY_COTTAGE;Zeedijk;265A;8430;Middelkerke;1;6;;;;;Herbeumont;5540.271330169284
227659;Duin en Tuin;GENERIC_ROOMS;JAKOBINESSENLAAN;3;8450;Bredene;1;1;catherine.becker@proximus.be;+32 59 33 41 76;51.245932;2.987365;Koksijde;29.720258668840092
218552;DUIN EN ZEE 0301 2634;HOLIDAY_COTTAGE;Albert I laan;261;8620;Nieuwpoort;1;6;info@euroimmo.be;+32 58 23 65 82;51.14637470925908;2.712060830185742;Koksijde;7.655917295873174
357599;DUINBERGEN 31;HOLIDAY_COTTAGE;ZEEDIJK-ALBERTSTRAND;480;8301;Knokke-Heist;1;3;;;51.347707;3.274012;Gent;44.40958961307101
212849;Duinbergenlaan 9121;HOLIDAY_COTTAGE;Duinbergenlaan;91;8301;Knokke-Heist;1;7;jdecelle@skynet.be;;51.34348075524735;3.260067824973771;Gent;44.812980826854606
380521;Duindal;HOLIDAY_COTTAGE;IJZERLAAN;47;8430;Middelkerke;1;6;;;51.184184;2.811869;Koksijde;15.725470366834903
225850;Duindal II C/2;HOLIDAY_COTTAGE;DUINENWEG;373;8430;Middelkerke;1;4;middelkerke@groepcaenen.be;;51.184235;2.811809;Koksijde;15.725493896890129
215355;Duindoorn;HOLIDAY_COTTAGE;SYLVAIN DUPUISSTRAAT;8;8300;Knokke-Heist;1;4;david@alexdewulf.be;+32 50 62 30 00;51.351322;3.285002;Gent;44.12978641749277
314596;Duindoorn A3;HOLIDAY_COTTAGE;Graaf d'Ursellaan;52;8301;Knokke-Heist;1;6;;;;;Herbeumont;5540.271330169284
223847;Duindoorn Appartement 5;HOLIDAY_COTTAGE;Doornlaan;24;8670;Koksijde;1;6;info@agem.be;+32 59 30 17 79;51.14121148424449;2.701347159624875;Koksijde;6.7159786852344
324858;Duindroom 01;GENERIC_ROOMS;Duinbergenlaan;82;8301;Knokke-Heist;1;6;;;;;Herbeumont;5540.271330169284
222490;Duinekeuntje;GENERIC_ROOMS;MIDDENLAAN;92;8400;Oostende;4;11;info@duinekeuntje.be;+32 59 80 39 16;51.207125;2.859926;Koksijde;19.9441418184023
214412;DUINENDAELE;HOLIDAY_COTTAGE;DUINHOEKSTRAAT;129;8660;De Panne;1;6;info@duinendaeleaanzee.be;+32 57 38 86 46;51.079802;2.578575;Koksijde;4.332314649799682
228064;DUINENDAELE 143 DD;HOLIDAY_COTTAGE;Duinhoekstraat;129;8660;De Panne;1;6;info@duinhoek.be;+32 58 41 52 08;51.07916500061231;2.579181441599844;Koksijde;4.3327006458297195
383039;Duinendaele 232;HOLIDAY_COTTAGE;DUINHOEKSTRAAT;129;8660;De Panne;1;6;info@vakantiehuis-duinendaele.be;0486516035;51.079802;2.578575;Koksijde;4.332314649799682
380894;Duinendaele 65;GENERIC_ROOMS;DUINHOEKSTRAAT;127;8660;De Panne;1;6;duinendaele.65@icloud.com;0498068542;51.081377;2.582775;Koksijde;3.9897873510632476
382517;Duinengolf - vakantiewoning 12;HOLIDAY_COTTAGE;Bassevillestraat;80;8434;Middelkerke;1;8;duboistank@outlook.be;+3289511959;51.159266;2.762475;Koksijde;11.3001955691352
227039;Duinenhof;GENERIC_TERRAIN;KONINGIN ASTRIDLAAN;55C;8450;Bredene;183;732;info@duinenhofbredene.be;+32 59 32 13 68;51.25122;2.974078;Koksijde;29.280822684860784
221500;Duinenhof 1;HOLIDAY_COTTAGE;Dynastielaan;25;8660;De Panne;1;4;agence@driemo.be;+32 58 41 51 36;;;Herbeumont;5540.271330169284
220959;Duinenhof 61;HOLIDAY_COTTAGE;OOSTENDELAAN;205;8430;Middelkerke;1;6;;;51.191779;2.835935;Koksijde;17.58278836497594
223425;Duinenhof II + III DHOF0103;HOLIDAY_COTTAGE;Panharinglaan;1;8660;De Panne;1;6;agence@driemo.be;+32 58 41 51 36;51.09414050901761;2.569255298076639;Koksijde;4.422064571246464
301225;Duinenhof II + III DHOF0203;HOLIDAY_COTTAGE;PANHARINGLAAN;1;8660;De Panne;1;8;;;51.093986;2.569307;Koksijde;4.420904643966894
324891;Duinenhof III;HOLIDAY_COTTAGE;Panharinglaan;3;8660;De Panne;1;6;;;51.094019;2.569402;Koksijde;4.41379333650698
218020;Duinenhuis 83;HOLIDAY_COTTAGE;Koerslaan;61;8450;Bredene;1;4;ferienhaus-belgien@web.de;;51.25140374156153;2.989871021269075;Koksijde;30.20183410004847
218582;Duinenhuis 84;HOLIDAY_COTTAGE;KOERSLAAN;61;8450;Bredene;1;4;ferienhaus-belgien@web.de;;51.250879;2.987382;Koksijde;30.025028890428864
219966;Duinenhuisje;HOLIDAY_COTTAGE;PRINS KARELSTRAAT;22;8670;Koksijde;1;6;immo.angelo@skynet.be;+32 58 51 14 32;51.124359;2.70223;Koksijde;5.647915445240269
357777;Duinenhuisje145;HOLIDAY_COTTAGE;KLEMSKERKESTRAAT;26;8450;Bredene;1;4;duinenhuisje145@gmail.com;0495683174;51.247307;2.985166;Koksijde;29.675785281886213
223986;Duinenlac;GENERIC_TERRAIN;MEERMINPAD;3;8420;De Haan;28;112;info@duinenlac.be;+32475826939;51.308202;3.104728;Koksijde;40.38445763308129
212823;Duinenroos 31;HOLIDAY_COTTAGE;Poststraat;6;8301;Knokke-Heist;1;4;;;51.34283184530425;3.262175200995578;Gent;44.65525137996511
221262;Duinenvallei;GENERIC_TERRAIN;OOSTENDELAAN;195;8430;Middelkerke;148;592;duinenvallei@telenet.be;+32 59 31 07 88;51.191177;2.834622;Koksijde;17.469167694435132
303706;Duinenveld;HOLIDAY_COTTAGE;FRANSLAAN;154;8620;Nieuwpoort;1;4;immo@denie.be;;51.144248;2.708523;Koksijde;7.31352164052792
384552;DUINENVELD 0503;HOLIDAY_COTTAGE;FRANSLAAN;152;8620;Nieuwpoort;1;6;;;51.144248;2.708523;Koksijde;7.31352164052792
219807;Duinenveld 152 A 0304 1078;HOLIDAY_COTTAGE;Franslaan;152 A;8620;Nieuwpoort;1;4;an@euroimmo.be;;51.14449645952175;2.709457929662457;Koksijde;7.380395816360811
275174;Duinenveld 1B 0802;HOLIDAY_COTTAGE;FRANSLAAN;154;8620;Nieuwpoort;1;4;;;51.144248;2.708523;Koksijde;7.31352164052792
220826;Duinenveld 2A 0101 1204;HOLIDAY_COTTAGE;FRANSLAAN;160;8620;Nieuwpoort;1;4;info@eurimmo.be;;51.144248;2.708523;Koksijde;7.31352164052792
335538;Duinenveld 2A 0105 2A 0105;HOLIDAY_COTTAGE;FRANSLAAN;156;8620;Nieuwpoort;1;4;;;51.144248;2.708523;Koksijde;7.31352164052792
384587;DUINENVELD 2A 0801;HOLIDAY_COTTAGE;FRANSLAAN;156;8620;Nieuwpoort;1;7;;;51.144248;2.708523;Koksijde;7.31352164052792
300591;Duinenveld 2B;HOLIDAY_COTTAGE;FRANSLAAN;158;8620;Nieuwpoort;1;6;immo@denie.be;;51.144248;2.708523;Koksijde;7.31352164052792
357544;Duinenveld 3A 06.02 79;HOLIDAY_COTTAGE;FRANSLAAN;160;8620;Nieuwpoort;1;4;;;51.144248;2.708523;Koksijde;7.31352164052792
325096;Duinenveld 4A DUINENVE;HOLIDAY_COTTAGE;FRANSLAAN;164;8620;Nieuwpoort;1;4;Virginie.Bonte@immogroup-s.be;;51.144248;2.708523;Koksijde;7.31352164052792
335520;Duinenveld 4B 002;HOLIDAY_COTTAGE;FRANSLAAN;166;8620;Nieuwpoort;1;4;;;51.144248;2.708523;Koksijde;7.31352164052792
275191;Duinenveld 4B 0403;HOLIDAY_COTTAGE;FRANSLAAN;166;8620;Nieuwpoort;1;6;;;51.144248;2.708523;Koksijde;7.31352164052792
303303;Duinenveld 4B 0503;HOLIDAY_COTTAGE;FRANSLAAN;166;8620;Nieuwpoort;1;6;;;51.144248;2.708523;Koksijde;7.31352164052792
379197;duinenwachter;HOLIDAY_COTTAGE;BLANCGARINSTRAAT;11;8300;Knokke-Heist;1;4;de.pauw.franky@telenet.be;0473287582;51.350302;3.287874;Gent;43.90701337688112
221641;Duinenwandeling;HOLIDAY_COTTAGE;Golfstraat;4;8660;De Panne;1;4;agence@driemo.be;;51.10546937730139;2.597242291640664;Koksijde;2.50347208977549
221640;Duinenwandeling;HOLIDAY_COTTAGE;Golfstraat;4;8660;De Panne;1;6;agence@driemo.be;;51.10546937730139;2.597242291640664;Koksijde;2.50347208977549
357294;Duinenwater 01.01;HOLIDAY_COTTAGE;DUINENWATER;3;8300;Knokke-Heist;1;4;catherineopdebeeck@gmail.com;+32 476 93 62 51;;;Herbeumont;5540.271330169284
367851;Duinenwater 102/02;HOLIDAY_COTTAGE;Duinenwater;102;8300;Knokke-Heist;1;5;;;;;Herbeumont;5540.271330169284
301305;Duinenweghuis 265 ;HOLIDAY_COTTAGE;DUINENWEG;265;8430;Middelkerke;1;8;;;51.189531;2.823424;Koksijde;16.728713049621
314707;Duinenzicht 0201;HOLIDAY_COTTAGE;VOSSESLAG;108;8420;De Haan;1;4;;;51.260691;3.007314;Koksijde;31.789146182962668
301231;Duinenzicht I duplex;HOLIDAY_COTTAGE;MISPELBURGSTRAAT;;8420;De Haan;1;4;;;51.260651;3.007369;Koksijde;31.789825111200837
378636;Duinenzicht II BE8420.965.1;HOLIDAY_COTTAGE;MISPELBURGSTRAAT;1A;8420;De Haan;1;4;;;51.260651;3.007369;Koksijde;31.789825111200837
229155;Duinenzicht Woning nr 3;HOLIDAY_COTTAGE;Vosseslag;104;8420;De Haan;1;6;nadine.callebaut@telenet.be;+32 476 31 87 34;51.26041045755644;3.007576527006566;Koksijde;31.78680726702759
226604;DUINENZON;HOLIDAY_COTTAGE;WULPJESWEG;3;8420;De Haan;1;6;duinenzon@telenet.be;+32 93 74 08 62;51.309337;3.107668;Koksijde;40.624849661787785
223340;DUINEWENDE 5;HOLIDAY_COTTAGE;Zeedijk-Wenduine;70;8420;De Haan;1;4;info@agencegoens.be;+32 50 41 16 47;51.3033597859288;3.08447498366517;Koksijde;38.91953993886044
303253;Duinewende GLVLS;HOLIDAY_COTTAGE;Zeedijk-Wenduine;70;8420;De Haan;1;4;;;51.3033597859288;3.08447498366517;Koksijde;38.91953993886044
227145;Duinezwin;CAMPING;KONINGIN ASTRIDLAAN;55A;8450;Bredene;401;1588;duinezwin@telenet.be;+32 59 32 13 68;51.25122;2.974078;Koksijde;29.280822684860784
324909;Duinezwin;HOLIDAY_COTTAGE;Dunezwin;21;8420;De Haan;1;6;info@zeeparken.be;+32 59 23 59 54;51.25913673815747;2.997451218964591;Koksijde;31.123318156384304
216734;Duingras 11;HOLIDAY_COTTAGE;Patriottenstraat;40;8301;Knokke-Heist;1;4;immo@groep-cauwe.be;+32 50 62 19 20;51.34383672032181;3.256975215164799;Gent;45.00059505947298
